id,city_id,language,name
58880,11941,ka,ხანტი-მანსიისკი
58881,11942,original,Нефтеюганск
58882,11942,en,Nefteyugansk
58883,11942,es,Nefteyugansk
58884,11942,ru,Нефтеюганск
58885,11942,ka,ნეფტეიუგანსკი
58886,11943,original,Сургут
58887,11943,en,Surgut
58888,11943,es,surgut
58889,11943,ru,Сургут
58890,11943,ka,სურგუტი
58891,11944,original,Нижневартовск
58892,11944,en,Nizhnevartovsk
58893,11944,es,Nizhnevártovsk
58894,11944,ru,Нижневартовск
58895,11944,ka,ნიჟნევარტოვსკი
58896,11945,original,Ноябрьск
58897,11945,en,Noyabrsk
58898,11945,es,Noyabrsk
58899,11945,ru,Ноябрьск
58900,11945,ka,ნოიაბრსკი
58901,11946,original,Новый Уренгой
58902,11946,en,Novy Urengoy
58903,11946,es,Nuevo Urengói
58904,11946,ru,Новый Уренгой
58905,11946,ka,ნოვი ურენგოი
58906,11947,original,Томск
58907,11947,en,Tomsk
58908,11947,es,Tomsk
58909,11947,ru,Томск
58910,11947,ka,ტომსკი
58911,11948,original,Северск
58912,11948,en,Seversk
58913,11948,es,Séversk
58914,11948,ru,Северск
58915,11948,ka,სევერსკი
58916,11949,original,Нарьян-Мар
58917,11949,en,Nar'yan-Mar
58918,11949,es,Narian-Mar
58919,11949,ru,Нарьян-Мар
58920,11949,ka,ნარიან-მარ
58921,11950,original,Воркута
58922,11950,en,Vorkuta
58923,11950,es,Vorkutá
58924,11950,ru,Воркута
58925,11950,ka,ვორკუტა
58926,11951,original,Норильск
58927,11951,en,Norilsk
58928,11951,es,Norilsk
58929,11951,ru,Норильск
58930,11951,ka,ნორილსკი
58931,11952,original,Владивосток
58932,11952,en,Vladivostok
58933,11952,es,Vladivostok
58934,11952,ru,Владивосток
58935,11952,ka,ვლადივოსტოკი
58936,11953,original,Уссурийск
58937,11953,en,Ussurijsk
58938,11953,es,Ussurijsk
58939,11953,ru,Уссурийск
58940,11953,ka,უსურიისკი
58941,11954,original,Находка
58942,11954,en,Nakhodka
58943,11954,es,Najodka
58944,11954,ru,Находка
58945,11954,ka,ნახოდკა
58946,11955,original,Артём
58947,11955,en,Artyom
58948,11955,es,Artem
58949,11955,ru,Артём
58950,11955,ka,არტიომი
58951,11956,original,Кызыл
58952,11956,en,Kyzyl
58953,11956,es,kyzyl
58954,11956,ru,Кызыл
58955,11956,ka,კიზილი
58956,11957,original,Абакан
58957,11957,en,Abakan
58958,11957,es,Abakán
58959,11957,ru,Абакан
58960,11957,ka,აბაკანი
58961,11958,original,Красноярск
58962,11958,en,Krasnoyarsk
58963,11958,es,Krasnoyarsk
58964,11958,ru,Красноярск
58965,11958,ka,კრასნოიარსკი
58966,11959,original,Ангарск
58967,11959,en,Angarsk
58968,11959,es,Angarsk
58969,11959,ru,Ангарск
58970,11959,ka,ანგარსკი
58971,11960,original,Братск
58972,11960,en,Bratsk
58973,11960,es,bratsk
58974,11960,ru,Братск
58975,11960,ka,ბრატსკ
58976,11961,original,Улан-Удэ
58977,11961,en,Ulan-Ude
58978,11961,es,Ulán-Udé
58979,11961,ru,Улан-Удэ
58980,11961,ka,ულან-უდე
58981,11962,original,Ачинск
58982,11962,en,Achinsk
58983,11962,es,Áchinsk
58984,11962,ru,Ачинск
58985,11962,ka,აჩინსკი
58986,11963,original,Чита
58987,11963,en,Chita
58988,11963,es,chitá
58989,11963,ru,Чита
58990,11963,ka,ჩიტა
58991,11964,original,Благовещенск
58992,11964,en,Blagoveshchensk
58993,11964,es,Blagovéshchensk
58994,11964,ru,Благовещенск
58995,11964,ka,ბლაგოვეშჩენსკი
58996,11965,original,Биробиджан
58997,11965,en,Birobidzhan
58998,11965,es,Birobidzhán
58999,11965,ru,Биробиджан
59000,11965,ka,ბირობიჟანი
59001,11966,original,Нерюнгри
59002,11966,en,Neryungri
59003,11966,es,Nériungri
59004,11966,ru,Нерюнгри
59005,11966,ka,ნერიუნგრი
59006,11967,original,Якутск
59007,11967,en,Yakutsk
59008,11967,es,Yakutsk
59009,11967,ru,Якутск
59010,11967,ka,იაკუტსკი
59011,11968,original,Хабаровск
59012,11968,en,Khabarovsk
59013,11968,es,Jabárovsk
59014,11968,ru,Хабаровск
59015,11968,ka,ხაბაროვსკი
59016,11969,original,Комсомольск-на-Амуре
59017,11969,en,Komsomolsk-on-Amur
59018,11969,es,Komsomolsk del Amur
59019,11969,ru,Комсомольск-на-Амуре
59020,11969,ka,კომსომოლსკი-ამურზე
59021,11970,original,Южно-Сахалинск
59022,11970,en,Yuzhno-Sakhalinsk
59023,11970,es,Yuzhno-Sajalinsk
59024,11970,ru,Южно-Сахалинск
59025,11970,ka,იუჟნო-სახალინსკი
59026,11971,original,Магадан
59027,11971,en,Magadan
59028,11971,es,Magadán
59029,11971,ru,Магадан
59030,11971,ka,მაგადანი
59031,11972,original,Петропавловск-Камчатский
59032,11972,en,Petropavlovsk-Kamchatsky
59033,11972,es,Petropávlovsk-Kamchatski
59034,11972,ru,Петропавловск-Камчатский
59035,11972,ka,პეტროპავლოვსკი-კამჩატსკი
59481,12062,original,Киров
59482,12062,en,Kirov
59483,12062,es,Kírov
59484,12062,ru,Киров
59485,12062,ka,კიროვი
59701,12106,original,Иркутск
59702,12106,en,Irkutsk
59703,12106,es,Irkutsk
59704,12106,ru,Иркутск
59705,12106,ka,ირკუტსკი
59771,12120,original,Kigali
59772,12120,en,Kigali
59773,12120,es,Kigali
59774,12120,ru,Кигали
59775,12120,ka,კიგალი
59776,12121,original,محايل عسير
59777,12121,en,Muhayil
59778,12121,es,Muhayil
59779,12121,ru,Мухайил
59780,12121,ka,მუჰაილი
59781,12122,original,مجمع الظهران السكني
59782,12122,en,Dhahran Compound
59783,12122,es,Compuesto de Dhahran
59784,12122,ru,Комплекс Дахран
59785,12122,ka,დაჰრანის ნაერთი
59786,12123,original,جدة
59787,12123,en,Jeddah
59788,12123,es,Yeda
59789,12123,ru,Джидда
59790,12123,ka,ჯედა
59796,12125,original,القنفذة
59797,12125,en,Al Qunfudhah
59798,12125,es,Al Qunfudhah
59799,12125,ru,Аль-Кунфуда
59800,12125,ka,ალ ქუნფუდაჰ
59801,12126,original,النماص
59802,12126,en,An Nimas
59803,12126,es,An nimas
59804,12126,ru,Ан Нимас
59805,12126,ka,ან ნიმასი
59806,12127,original,سبت العلاية
59807,12127,en,Sabt Alalayah
59808,12127,es,Sabt Alalayah
59809,12127,ru,Сабт Алалайя
59810,12127,ka,საბტ ალალაია
59811,12128,original,جيزان
59812,12128,en,Jizan
59813,12128,es,Jizan
59814,12128,ru,Джизан
59815,12128,ka,ჯიზანი
59816,12129,original,أبو عريش
59817,12129,en,Abu `Arish
59818,12129,es,Abu `Arish
59819,12129,ru,Абу Ариш
59820,12129,ka,აბუ `არიში
59821,12130,original,بيش
59822,12130,en,Baysh
59823,12130,es,Baysh
59824,12130,ru,Байш
59825,12130,ka,ბაიში
59826,12131,original,أبها
59827,12131,en,Abha
59828,12131,es,Abha
59829,12131,ru,Абха
59830,12131,ka,აბჰა
59831,12132,original,نجران
59832,12132,en,Najran
59833,12132,es,Najran
59834,12132,ru,Наджран
59835,12132,ka,ნაჯრანი
59836,12133,original,خميس مشيط
59837,12133,en,Khamis Mushayt
59838,12133,es,Khamis Mushayt
59839,12133,ru,Хамис Мушаит
59840,12133,ka,ხამის მუშაიტი
59841,12134,original,الليث
59842,12134,en,Al Lith
59843,12134,es,Al Lith
59844,12134,ru,Эл Лит
59845,12134,ka,ალ ლიტი
59846,12135,original,الباحة
59847,12135,en,Al Bahah
59848,12135,es,Al Bahah
59849,12135,ru,Эль-Баха
59850,12135,ka,ალ ბაჰა
59851,12136,original,مكة
59852,12136,en,Mecca
59853,12136,es,La Meca
59854,12136,ru,Мекка
59855,12136,ka,მექა
59856,12137,original,الطائف
59857,12137,en,At Ta'if
59858,12137,es,En Taif
59859,12137,ru,В Таифе
59860,12137,ka,ტაიფში
59861,12138,original,بيشة
59862,12138,en,Bishah
59863,12138,es,Bisha
59864,12138,ru,Биша
59865,12138,ka,ბიშაჰ
59866,12139,original,وادي الدواسر
59867,12139,en,Wadi Ad Dawasir
59868,12139,es,Wadi Ad Dawasir
59869,12139,ru,Вади Ад Давасир
59870,12139,ka,ვადი ად დავისირი
59871,12140,original,رابغ
59872,12140,en,Rabigh
59873,12140,es,Rabigh
59874,12140,ru,Рабиг
59875,12140,ka,რაბიგი
59876,12141,original,ينبع
59877,12141,en,Yanbu`
59878,12141,es,Yanbu
59879,12141,ru,Янбу-эль-Бахр
59880,12141,ka,იანბუ`
59881,12142,original,الوجه
59882,12142,en,Al Wajh
59883,12142,es,Al-Wajh
59884,12142,ru,Аль-Ваджх
59885,12142,ka,ალ ვაჯჰ
59886,12143,original,ضبا
59887,12143,en,Duba
59888,12143,es,dubá
59889,12143,ru,Дуба
59890,12143,ka,დუბა
59891,12144,original,نيوم
59892,12144,en,Neom
59893,12144,es,Neom
59894,12144,ru,Неом
59895,12144,ka,ნეომ
59896,12145,original,المدينة المنورة
59897,12145,en,Medina
59898,12145,es,Medina
59899,12145,ru,Медина
59900,12145,ka,მედინა
59902,12146,en,Afif
59903,12146,es,Afif
59904,12146,ru,Афиф
59905,12146,ka,აფიფი
59906,12147,original,الدوادمي
59907,12147,en,Ad Dawadimi
59908,12147,es,Anuncio Dawadimi
59909,12147,ru,Ад Давадими
59910,12147,ka,ად დავიდიმი
59911,12148,original,حائل
59912,12148,en,Ha'il
59913,12148,es,Granizo
59914,12148,ru,Хаиль
59915,12148,ka,გამარჯობა
59916,12149,original,الرس
59917,12149,en,Ar Rass
59918,12149,es,Ar Rass
59919,12149,ru,Ар Расс
59920,12149,ka,არ რას
59921,12150,original,المذنب
59922,12150,en,Al Mithnab
59923,12150,es,Al Mitnab
59924,12150,ru,Аль Митнаб
59925,12150,ka,ალ მითნაბი
59926,12151,original,عنيزة
59927,12151,en,Unaizah
59928,12151,es,Unaizah
59929,12151,ru,Унайза
59930,12151,ka,უნაიზა
59931,12152,original,بريدة
59932,12152,en,Buraydah
59933,12152,es,Buraidá
59934,12152,ru,Бурайда
59935,12152,ka,ბურაიდა
59936,12153,original,تبوك
59937,12153,en,Tabuk
59938,12153,es,Tabuk
59939,12153,ru,Табук
59940,12153,ka,ტაბუკი
59941,12154,original,طبرجل
59942,12154,en,Tubarjal
59943,12154,es,Tabarjal
59944,12154,ru,Тубарджал
59945,12154,ka,თუბარჯალი
59946,12155,original,القريات
59947,12155,en,Al Qurayyat
59948,12155,es,Al Gurayat
59949,12155,ru,Аль-Курайят
59950,12155,ka,ალ კურაიათი
59951,12156,original,طريف
59952,12156,en,Turayf
59953,12156,es,Turaif
59954,12156,ru,Турайф
59955,12156,ka,ტურაიფი
59956,12157,original,دومة الجندل
59957,12157,en,Dawmat al Jandal
59958,12157,es,Dawmat al Jandal
59959,12157,ru,Думат-эд-Джандай
59960,12157,ka,დომატ ალ ჯანდალი
59961,12158,original,سكاكا
59962,12158,en,Sakaka
59963,12158,es,Sakaka
59964,12158,ru,Сакака
59965,12158,ka,საკაკა
59966,12159,original,رفحاء
59967,12159,en,Rafha
59968,12159,es,Rafha
59969,12159,ru,Рафха
59970,12159,ka,რაფა
59971,12160,original,عرعر
59972,12160,en,`Ar`ar
59973,12160,es,`Ar`ar
59974,12160,ru,Аръар
59975,12160,ka,`არ`არ
59976,12161,original,شرورة
59977,12161,en,Sharurah
59978,12161,es,Sharurah
59979,12161,ru,Шарура
59980,12161,ka,შარურა
59981,12162,original,ليلى
59982,12162,en,Layla
59983,12162,es,layla
59984,12162,ru,Лейла
59985,12162,ka,ლეილა
59986,12163,original,حوطة بني تميم
59987,12163,en,Hotat Bani Tamim
59988,12163,es,Hotat Bani Tamim
59989,12163,ru,Хотат Бани Тамим
59990,12163,ka,ჰოტატ ბანი ტამიმი
59991,12164,original,القويعية
59992,12164,en,Al Quway`iyah
59993,12164,es,Al Quway`iyah
59994,12164,ru,Аль-Кувайя
59995,12164,ka,ალ კუვეიია
59996,12165,original,شقراء
59997,12165,en,Shaqra'
59998,12165,es,Shaqra'
59999,12165,ru,Шакра
60000,12165,ka,შაქრა
60001,12166,original,السيح
60002,12166,en,As Sayh
60003,12166,es,como sayh
59901,12146,original,عفيف
60708,12307,es,Ahuachapán
61486,12463,original,Köýtendag
61487,12463,en,Koytendag
61488,12463,es,Koytendag
61489,12463,ru,Кёйтендаг
61490,12463,ka,კოიტენდაგი
61491,12464,original,Esenguly
61492,12464,en,Esenguly
61493,12464,es,Esenguly
61494,12464,ru,Эсенкулы
61495,12464,ka,ესენგული
61496,12465,original,Babadaýhan
61497,12465,en,Babadayhan
61498,12465,es,Babadayhan
61499,12465,ru,Бабадайхан
61500,12465,ka,ბაბადაიჰანი
61501,12466,original,Gökdepe
61502,12466,en,Gokdepe
61503,12466,es,gokdepe
61504,12466,ru,Геок-Тепе
61505,12466,ka,გოკდეპე
61506,12467,original,Garabogaz
61507,12467,en,Garabogaz
61508,12467,es,Garabogaz
61509,12467,ru,Карабогаз
61510,12467,ka,გარაბოგაზი
61511,12468,original,Ýolöten
61512,12468,en,Yoloten
61513,12468,es,Yoloten
61514,12468,ru,Йолотан
61515,12468,ka,იოლოტენი
61521,12470,original,Şabat
61522,12470,en,Shabat
61523,12470,es,Shabat
61524,12470,ru,Шабат
61525,12470,ka,შაბათი
61526,12471,original,Kerki
61527,12471,en,Kerki
61528,12471,es,Kerki
61529,12471,ru,Керки
61530,12471,ka,კერკი
61531,12472,original,Sakarçäge
61532,12472,en,Sakarchage
61533,12472,es,sakarchage
61534,12472,ru,Сакарчаге
61535,12472,ka,საკარჩაგე
61551,12476,original,Türkmenbaşy
61552,12476,en,Turkmenbashy
61553,12476,es,Turkmenbashi
61554,12476,ru,Туркменбашы
61555,12476,ka,თურქმენბაში
61561,12478,original,Balkanabat
61562,12478,en,Balkanabat
61563,12478,es,Balkanabat
61564,12478,ru,Балканабад
61565,12478,ka,ბალკანაბატი
61581,12482,original,Bäherden
61582,12482,en,Baherden
61584,12482,ru,Бахерден
61585,12482,ka,ბაჰერდენი
61596,12485,original,Arkadag
61597,12485,en,Arkadag
61598,12485,es,Arcadag
61599,12485,ru,Аркатаг
61600,12485,ka,არკადაგი
60004,12166,ru,Ас Сайх
60005,12166,ka,როგორც საიჰ
60006,12167,original,المجمعة
60007,12167,en,Al Majma`ah
60008,12167,es,Al Majma`ah
60009,12167,ru,Аль-Маджмаа
60010,12167,ka,ალ მაჯმაჰ
60011,12168,original,الأحساء
60012,12168,en,Al Ahsa
60013,12168,es,Al Ahsa
60014,12168,ru,Аль-Ахса
60015,12168,ka,ალ აჰსა
60016,12169,original,الهفوف
60017,12169,en,Al-Hofuf
60018,12169,es,Hofuf
60019,12169,ru,Эль-Хуфуф
60020,12169,ka,ალ-ჰოფუფი
60021,12170,original,الخبر
60022,12170,en,Al Khubar
60023,12170,es,Al Kobhar
60024,12170,ru,Аль-Хубар
60025,12170,ka,ალ ხუბარი
60026,12171,original,الدمام
60027,12171,en,Dammam
60028,12171,es,Dammam
60029,12171,ru,Даммам
60030,12171,ka,დამმამი
60031,12172,original,الجبيل
60032,12172,en,Al Jubayl
60033,12172,es,Jubail
60034,12172,ru,Эль-Джубайль
60035,12172,ka,ალ ჯუბაილი
60036,12173,original,حفر الباطن
60037,12173,en,Hafar Al-Batin
60038,12173,es,Hafar Al-Batin
60039,12173,ru,Хафар аль-Батин
60040,12173,ka,ჰაფარ ალ-ბატინი
60041,12174,original,الخفجي
60042,12174,en,Al Khafji
60043,12174,es,Al Khafji
60044,12174,ru,Аль-Хафджи
60045,12174,ka,ალ ხაფჯი
60046,12175,original,Marakuru
60047,12175,en,Marakuru
60048,12175,es,marakuru
60049,12175,ru,Маракуру
60050,12175,ka,მარაკურუ
60051,12176,original,القضارفي /Al-Qadarif
60052,12176,en,Al-Qadarif
60053,12176,es,Al Qadarif
60054,12176,ru,Гедареф
60055,12176,ka,ალ-ქადარიფი
60056,12177,original,الجنينة
60057,12177,en,El Geneina
60058,12177,es,El Geneina
60059,12177,ru,Эль-Генейна
60060,12177,ka,ელ გენეინა
60071,12180,original,بورام
60072,12180,en,Buram
60073,12180,es,Buram
60074,12180,ru,Бурам
60075,12180,ka,ბურამი
60076,12181,original,المجلد
60077,12181,en,Muglad
60078,12181,es,Muglad
60079,12181,ru,Муглад
60080,12181,ka,მუგლადი
60081,12182,original,كادوقلي‎
60082,12182,en,Kaduqli
60083,12182,es,Kaduqli
60084,12182,ru,Кадугли
60085,12182,ka,კადუკლი
60086,12183,original,تلودي
60087,12183,en,Talodi
60088,12183,es,Talodi
60089,12183,ru,Талоди
60090,12183,ka,ტალოდი
60091,12184,original,نيالا
60092,12184,en,Nyala
60093,12184,es,Nyala
60094,12184,ru,Ньяла
60095,12184,ka,ნიალა
60096,12185,original,زالنجي
60097,12185,en,Zalingei
60098,12185,es,Zalingei
60099,12185,ru,Залингей
60100,12185,ka,ზალინგეი
60101,12186,original,الضعين
60102,12186,en,Ad Da'ein
60103,12186,es,Ad Da'ein
60104,12186,ru,Ад Даэйн
60105,12186,ka,Ad Da'ein
60106,12187,original,بابنوسة
60107,12187,en,Babanusah
60108,12187,es,babanusa
60109,12187,ru,Бабануса
60110,12187,ka,ბაბანუშა
60111,12188,original,الفاشر
60112,12188,en,Al-Fashir
60113,12188,es,El Fasher
60114,12188,ru,Эль-Фашир
60115,12188,ka,ალ-ფაშირი
60116,12189,original,ود بندة
60117,12189,en,Wad Banda
60118,12189,es,Wad Banda
60119,12189,ru,Вад Банда
60120,12189,ka,ვად ბანდა
60121,12190,original,برش
60122,12190,en,Burush
60123,12190,es,Burus
60124,12190,ru,Буруш
60125,12190,ka,ბურუს
60126,12191,original,الفولة
60127,12191,en,Al-Fula
60128,12191,es,Al-Fula
60129,12191,ru,Аль-Фула
60130,12191,ka,ალ-ფულა
60131,12192,original,الدلنج
60132,12192,en,Dilling
60133,12192,es,eneldo
60134,12192,ru,Диллинг
60135,12192,ka,დილინგი
60136,12193,original,النهود
60137,12193,en,En Nahud
60138,12193,es,En Nahud
60139,12193,ru,Эн-Нахуд
60140,12193,ka,ენ ნაჰუდი
60141,12194,original,الأبيض
60142,12194,en,Al-Ubayyid
60143,12194,es,Al-Ubayyid
60144,12194,ru,Эль-Обейд
60145,12194,ka,ალ-უბაიდი
60146,12195,original,بارا
60147,12195,en,Barah
60148,12195,es,Barah
60149,12195,ru,Бара
60150,12195,ka,ბარაჰ
60151,12196,original,أبو جبيهة
60152,12196,en,Abu Jibeha
60153,12196,es,Abu Jibeha
60154,12196,ru,Абу-Губейха
60155,12196,ka,აბუ ჯიბეჰა
60156,12197,original,بوط
60157,12197,en,But
60158,12197,es,Pero
60159,12197,ru,Но
60160,12197,ka,მაგრამ
60161,12198,original,الجبلين
60162,12198,en,Al Jabalayn
60163,12198,es,Al Jabalayn
60164,12198,ru,Аль-Джабалайн
60165,12198,ka,ალ ჯაბალაინი
60166,12199,original,المزموم
60167,12199,en,Al Mazmūm
60168,12199,es,Al Mazmūm
60169,12199,ru,Аль-Мазмум
60170,12199,ka,ალ მაზმუმი
60171,12200,original,أم روابة
60172,12200,en,Umm Ruwaba
60173,12200,es,Um Rawaba
60174,12200,ru,Умм Руваба
60175,12200,ka,უმ რუვაბა
60176,12201,original,تندلتي
60177,12201,en,Tandalti
60178,12201,es,Tandalti
60179,12201,ru,Тандалти
60180,12201,ka,თანდალტი
60181,12202,original,الدويم
60182,12202,en,Ed Dueim
60183,12202,es,Ed Dueim
60184,12202,ru,Эд Дуэйм
60185,12202,ka,ედ დუეიმი
60186,12203,original,كوستي
60187,12203,en,Kosti
60188,12203,es,Kosti
60189,12203,ru,Кости
60190,12203,ka,კოსტი
60191,12204,original,ربك
60192,12204,en,Rabak
60193,12204,es,rabak
60194,12204,ru,Рабак
60195,12204,ka,რაბაკი
60196,12205,original,الدالي
60197,12205,en,Ad Dali
60198,12205,es,Anuncio Dalí
60199,12205,ru,Ад Дали
60200,12205,ka,ად დალი
60201,12206,original,سنار
60202,12206,en,Sennar
60203,12206,es,Sennar
60204,12206,ru,Сеннар
60205,12206,ka,სენარი
60206,12207,original,سودري
60207,12207,en,Sawdiri
60208,12207,es,Sawdiri
60209,12207,ru,Саудири
60210,12207,ka,საუდირი
60211,12208,original,المناقل
60212,12208,en,Al Managil
60213,12208,es,Al Managil
60214,12208,ru,Эль-Менакил
60215,12208,ka,ალ მანაგილი
60216,12209,original,ود مدني
60217,12209,en,Wad Madanī
60218,12209,es,Wad Madani
60219,12209,ru,Вад-Медани
60220,12209,ka,ვად მადანი
60221,12210,original,رفاعة
60222,12210,en,Rufaah
60223,12210,es,Rufaah
60224,12210,ru,Руфаах
60225,12210,ka,რუფაჰ
60226,12211,original,تمبول
60227,12211,en,Tambool
60228,12211,es,tambool
60229,12211,ru,Тамбул
60230,12211,ka,ტამბული
60231,12212,original,أم درمان
60232,12212,en,Omdurman
60233,12212,es,Omdurmán
60234,12212,ru,Омдурман
60235,12212,ka,ომდურმანი
60236,12213,original,شرق النيل
60237,12213,en,East Nile
60238,12213,es,Nilo Oriental
60239,12213,ru,Восточный Нил
60240,12213,ka,აღმოსავლეთ ნილოსი
60241,12214,original,بحري
60242,12214,en,Bahri
60243,12214,es,Bahrí
60244,12214,ru,Бахри
60245,12214,ka,ბაჰრი
60246,12215,original,شندي
60247,12215,en,Shendi
60248,12215,es,Shendi
60249,12215,ru,Шенди
60250,12215,ka,შენდი
60251,12216,original,القولد
60252,12216,en,Al Goled
60253,12216,es,Al Goled
60254,12216,ru,Аль Голед
60255,12216,ka,ალ გოლედი
60256,12217,original,دنقلا
60257,12217,en,Dongola
60258,12217,es,Dongola
60259,12217,ru,Донгола
60260,12217,ka,დონგოლა
60261,12218,original,كرمة
60262,12218,en,Kerma
60263,12218,es,Kerma
60264,12218,ru,Керма
60265,12218,ka,კერმა
60266,12219,original,الدبة
60267,12219,en,Al Dabbah
60268,12219,es,Al Dabbah
60269,12219,ru,Аль-Дабба
60270,12219,ka,ალ დაბა
60271,12220,original,مروي
60272,12220,en,Merowe
60273,12220,es,Merowe
60274,12220,ru,Мерове
60275,12220,ka,მეროუ
60276,12221,original,أبو حمد
60277,12221,en,Abu Hamad
60278,12221,es,Abu Hamad
60279,12221,ru,Абу Хамад
60280,12221,ka,აბუ ჰამადი
60286,12223,original,وادي حلفا
60287,12223,en,Wadi Halfa
60288,12223,es,Wadi Halfa
60289,12223,ru,Вади-Хальфа
60290,12223,ka,ვადი ჰალფა
60291,12224,original,اقدي
60292,12224,en,Agadi
60293,12224,es,Agadí
60294,12224,ru,Агади
60295,12224,ka,აგადი
60296,12225,original,الدمازين
60297,12225,en,Ad-Damazin
60298,12225,es,Ad-Damazin
60299,12225,ru,Эд-Дамазин
60300,12225,ka,ად-დამაზინი
60301,12226,original,القرابين
60302,12226,en,Garabin
60303,12226,es,Garabín
60304,12226,ru,Гарабин
60305,12226,ka,გარაბინი
60306,12227,original,ود النيل
60307,12227,en,Wad an Nail
60308,12227,es,Taco un clavo
60309,12227,ru,Вбить гвоздь
60310,12227,ka,Wad an Nail
60311,12228,original,سنجة
60312,12228,en,Singa
60313,12228,es,Singa
60314,12228,ru,Синга
60315,12228,ka,სინგა
60316,12229,original,السوكي
60317,12229,en,El Suki
60318,12229,es,El Suki
60319,12229,ru,Эль Суки
60320,12229,ka,ელ სუკი
60321,12230,original,"الدندر ,القويسي"
60322,12230,en,Al Quwaysi
60323,12230,es,Al Quwaysi
60324,12230,ru,Аль-Кувайси
60325,12230,ka,ალ კუვეისი
60326,12231,original,الحواتة
60327,12231,en,El Hawata
60328,12231,es,El Hawata
60329,12231,ru,Эль-Хавата
60330,12231,ka,ელ ჰავატა
60331,12232,original,القضارف
60332,12232,en,Al-Qadarif
60333,12232,es,Al Qadarif
60334,12232,ru,Гедареф
60335,12232,ka,ალ-ქადარიფი
60346,12235,original,كسلا
60347,12235,en,Kassala
60348,12235,es,Kasala
60349,12235,ru,Кассала
60350,12235,ka,კასალა
60351,12236,original,أبو دليق
60352,12236,en,Abu Delelq
60353,12236,es,Abu Delelq
60354,12236,ru,Абу Делельк
60355,12236,ka,აბუ დელელქი
60356,12237,original,أروما
60357,12237,en,Aroma
60358,12237,es,Aroma
60359,12237,ru,Аромат
60360,12237,ka,არომატი
60361,12238,original,عطبرة
60362,12238,en,Atbara
60363,12238,es,Atbara
60364,12238,ru,Атбара
60365,12238,ka,ატბარა
60366,12239,original,سنكات
60367,12239,en,Sinkāt
60368,12239,es,Sinkat
60369,12239,ru,Синкат
60370,12239,ka,სინკატი
60371,12240,original,جبيت
60372,12240,en,Jubayt
60373,12240,es,Jubayt
60374,12240,ru,Джубайт
60375,12240,ka,ჯუბიტი
60376,12241,original,سواكن
60377,12241,en,Sawakin
60378,12241,es,Suakin
60379,12241,ru,Савакин
60380,12241,ka,სავაკინი
60381,12242,original,بورتسودان
60382,12242,en,Port Sudan
60383,12242,es,Puerto Sudán
60384,12242,ru,Порт-Судан
60385,12242,ka,პორტი სუდანი
60386,12243,original,Malmö
60387,12243,en,Malmo
60388,12243,es,Malmö
60389,12243,ru,Мальмё
60390,12243,ka,მალმო
60401,12246,original,Jurong East
60402,12246,en,Jurong East
60403,12246,es,Jurong Este
60404,12246,ru,Джуронг Восток
60405,12246,ka,იურონგ ისტ
60411,12248,original,Trenčín
60412,12248,en,Trenčín
60413,12248,es,Trenčín
60414,12248,ru,Тренчин
60415,12248,ka,ტრენჩინი
60416,12249,original,Banská Bystrica
60417,12249,en,Banská Bystrica
60418,12249,es,Banská Bystrica
60419,12249,ru,Банска-Бистрица
60420,12249,ka,ბანსკა ბისტრიცა
60421,12250,original,Žilina
60422,12250,en,Žilina
60423,12250,es,Žilina
60424,12250,ru,Жилина
60425,12250,ka,ჟილინა
60426,12251,original,Prešov
60427,12251,en,Prešov
60428,12251,es,Prešov
60429,12251,ru,Прешов
60430,12251,ka,პრეშოვი
60436,12253,original,Bo
60437,12253,en,Bo
60438,12253,es,Bo
60439,12253,ru,Бо
60440,12253,ka,ბო
60441,12254,original,Kambia
60442,12254,en,Kambia
60443,12254,es,Kambia
60444,12254,ru,Камбиа
60445,12254,ka,კამბია
60446,12255,original,Kenema
60447,12255,en,Kenema
60448,12255,es,Kenema
60449,12255,ru,Кенема
60450,12255,ka,კენემა
60451,12256,original,Koidu
60452,12256,en,Koidu
60453,12256,es,Koidu
60454,12256,ru,Сефаду
60455,12256,ka,კოიდუ
60456,12257,original,Città di San Marino
60457,12257,en,City of San Marino
60458,12257,es,San Marino
60459,12257,ru,Город Сан-Марино
60460,12257,ka,სან-მარინო
60461,12258,original,Guédiawaye
60462,12258,en,Guédiawaye
60463,12258,es,Guédiawaye
60464,12258,ru,Гедиауэй
60465,12258,ka,გუედიავეი
60466,12259,original,Ziguinchor
60467,12259,en,Ziguinchor
60468,12259,es,Ziguinchor
60469,12259,ru,Зигиншор
60470,12259,ka,ზიგუინჩორი
60471,12260,original,Kolda
60472,12260,en,Kolda
60473,12260,es,Kolda
60474,12260,ru,Колда
60475,12260,ka,კოლდა
60476,12261,original,Tambacounda
60477,12261,en,Tambacounda
60478,12261,es,Tambacounda
60479,12261,ru,Тамбакунда
60480,12261,ka,ტამბაკუნდა
60481,12262,original,Kaolack
60482,12262,en,Kaolack
60483,12262,es,Kaolack
60484,12262,ru,Каолак
60485,12262,ka,კაოლაკი
60486,12263,original,Saint-Louis
60487,12263,en,Saint-Louis
60488,12263,es,San Luis
60489,12263,ru,Сен-Луи
60490,12263,ka,სენტ-ლუი
60491,12264,original,Bu'aale بوأل
60492,12264,en,Bu'aale
60493,12264,es,Bu'aale
60494,12264,ru,Буаале
60495,12264,ka,ბუალე
